Date,Open,High,Low,NVDA_Volume,SPY_Price,SPY_Volume,QQQ_Price,QQQ_Volume,SOXX_Price,SOXX_Volume,NVDA_Return_1D,NVDA_Return_3D,NVDA_MA3_Ratio,NVDA_Volatility_3D,NVDA_Return_5D,NVDA_MA5_Ratio,NVDA_Volatility_5D,NVDA_Return_10D,NVDA_MA10_Ratio,NVDA_Volatility_10D,NVDA_Return_20D,NVDA_MA20_Ratio,NVDA_Volatility_20D,NVDA_Return_60D,NVDA_MA60_Ratio,NVDA_Volatility_60D,NVDA_Volume_Change,NVDA_Volume_vs_MA20,SPY_Return_1D,SPY_Return_5D,SPY_Return_20D,NVDA_Excess_vs_SPY,NVDA_Corr_SPY_60D,QQQ_Return_1D,QQQ_Return_5D,QQQ_Return_20D,NVDA_Excess_vs_QQQ,NVDA_Corr_QQQ_60D,SOXX_Return_1D,SOXX_Return_5D,SOXX_Return_20D,NVDA_Excess_vs_SOXX,NVDA_Corr_SOXX_60D,Earnings_Event,Revenue_QoQ,DataCenter_QoQ,Gross_Margin_Change,EPS_QoQ,Guidance_Sentiment,AI_Sentiment,Export_Risk,NVDA_Price,Future_Return_5D,Target
2021-10-13,20.92,20.99,20.71,180652000,408.04,72974000,349.76,40120800,140.52,1756500,0.013062409288824295,0.005280844935189766,0.008346709470305136,0.010176068252013672,0.011594202898550732,0.004702043949716961,0.012905320531854662,0.02046783625731008,0.013798111837327598,0.022587827102302116,-0.06266786034019689,-0.008593139691783214,0.02344580679010669,0.12520150456743706,-0.0012162838949701937,0.02088520452293512,0.11421416852726751,-0.254233719697775,0.0036156135474827433,0.0006621379699340846,-0.025226946966077413,0.009446795741341552,0.6384296807127903,0.008011989163640543,0.0009157509157509125,-0.04668974351985611,0.005050420125183752,0.7893007749391683,0.005725737188663205,-0.0121616871704745,-0.07783173644835273,0.00733667210016109,0.8083965421972631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.94,0.05539637058261704,1
2021-10-14,21.29,21.75,21.12,243589000,414.9,70236800,356.2,43433900,144.88,2486100,0.0386819484240688,0.051232479458675595,0.029829545454545414,0.020104670712280608,0.03178368121442143,0.03689931350114417,0.02028759867424941,0.04971042471042475,0.047788804316408084,0.025339146108360494,-0.022032374100719343,0.030952268094989854,0.025218708431425506,0.12055641421947438,0.03549239448689567,0.020749574570573713,0.348388061023404,-0.012268335343555314,0.016812077247328583,0.008752735229759168,-0.007273771354739944,0.02186987117674022,0.6522722380697146,0.018412625800549032,0.010066638309939036,-0.029824322483998356,0.02026932262351977,0.8030185607092295,0.031027611727867832,0.006740323813494431,-0.05102508678849804,0.00765433669620097,0.8052997700306859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.75,0.04321839080459777,1
2021-10-15,21.81,21.93,21.66,226994000,418.06,66260200,358.45,40419900,145.85,1639500,0.005057471264367841,0.05757135945815173,0.015956622773044105,0.017564382912307514,0.049447911665866595,0.03200830894155415,0.01772121560225192,0.054001928640308616,0.047436511739338716,0.025296992901445037,-0.0018264840182647957,0.036264517658212814,0.0250134606239446,0.11587544665645733,0.03885817479050169,0.020732034160245057,-0.06812705007204756,-0.06678654870865741,0.007616293082670644,0.018292534405066396,0.010123951965593125,-0.0025588218183028033,0.6487130272692968,0.006316676024705314,0.021545213599703628,-0.01199007717750833,-0.0012592047603374734,0.8014134424557928,0.006695196024296024,0.02393990452120187,-0.029219914802982028,-0.001637724759928183,0.8101033498703794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,0.039798719121683535,1
2021-10-18,21.75,22.29,21.64,189494000,419.3,62213200,362.05,34513500,147.03,1352700,0.01646843549862753,0.06112702960840477,0.012608233328269769,0.017099004481292413,0.07394876752054125,0.034065524944154824,0.015158157455559767,0.12620375063355294,0.05213315024385623,0.016697995827898486,0.05258171482709617,0.05056618046854666,0.02372860135168095,0.13599182004089982,0.053746443250078935,0.02080957476986443,-0.16520260447412705,-0.1944713907137252,0.0029660814237191246,0.028755091025074897,0.030297073494360616,0.013502354074908407,0.6643869246942389,0.010043241735248953,0.03977599080987937,0.018998029833943164,0.006425193763378578,0.8188971081614196,0.008090503942406624,0.03922815945716707,0.0034807534807534957,0.008377931556220908,0.8134381194449789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.042754275427542954,1
2021-10-19,22.28,22.38,22.04,161473000,422.53,46996800,364.79,29091000,148.83,1394100,0.0031503150315030926,0.024827586206896513,0.007533524182612439,0.00720207935748355,0.07837445573294621,0.021914542453695063,0.014191639651763682,0.08997555012224945,0.04633150260526686,0.014460617356468308,0.048941176470588266,0.051291121330031775,0.023712042998687233,0.15552099533437014,0.05456552594228037,0.020701484239164205,-0.1478727558656211,-0.30722381763768436,0.007703315048890991,0.03925523280123966,0.03922967189728954,-0.004553000017387898,0.6668350835771935,0.007568015467476874,0.05132860683612894,0.02543992803733075,-0.0044177004359737815,0.8194677521172444,0.012242399510304036,0.06520183223590048,0.012793467165702843,-0.009092084478800944,0.8123116131033952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.29,0.10901749663526239,1
2021-10-20,22.31,22.43,21.98,146276000,424.19,49571600,364.32,31390300,148.52,1261500,-0.008524001794526614,0.010978956999085243,-0.004653955862483072,0.01250522509449282,0.05539637058261704,0.0025403737978588747,0.01784871426240749,0.06763285024154597,0.030639369491209267,0.015366143621939169,0.007292616226071136,0.04193677659649686,0.022751974302051742,0.1504424778761062,0.04319914404172809,0.020733427689955293,-0.0941148055712101,-0.3554946486924595,0.003928715120819826,0.039579452994804365,0.03322372427231768,-0.01245271691534644,0.6591262182613812,-0.001288412511307957,0.041628545288197705,0.014649362223583706,-0.0072355892832186575,0.8249005754908225,-0.002082913391117436,0.05693139766581279,-0.00986666666666658,-0.006441088403409179,0.8201412482181155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,0.10633484162895912,1
2021-10-21,22.1,22.71,22.08,187590000,425.3,41305400,366.54,25469300,150.02,1303200,0.026696832579185426,0.021152115211521272,0.01475849731663681,0.017940807005066617,0.04321839080459777,0.020600935588341196,0.013461826428162953,0.07637571157495282,0.05026846880207381,0.01627054680671791,0.009341637010676251,0.06922388200367569,0.022872153076505062,0.16358974358974376,0.0683680195875318,0.02090578841059039,0.2824386775684322,-0.1622091525043734,0.002616751927202454,0.025066281031574045,0.023487510227655495,0.02408008065198297,0.6602641854748512,0.006093544137022455,0.029028635597978747,0.01150757513039169,0.02060328844216297,0.8250063970559833,0.010099649878804184,0.03547763666482617,-0.013026315789473664,0.01659718270038124,0.8217279797466315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.69,0.09916262670780074,1
2021-10-22,22.82,23.13,22.56,249384000,424.86,58845100,363.46,36275800,148.33,3284400,0.0017628911414719894,0.019739793629430347,0.00992298578199069,0.018110902682622203,0.039798719121683535,0.014460412389538657,0.013754179872336703,0.09121459433509371,0.042947600256951324,0.014988938288825767,0.029438405797101552,0.06947091067353628,0.022453430856920482,0.1561546286876907,0.06767917955141489,0.020893796205449757,0.32940988325603704,0.10593168194220093,-0.0010345638372912802,0.016265607807491866,0.020758252847052017,0.0027974549787632697,0.6596873913968492,-0.008402902820974667,0.013976844748221584,0.002067767638058049,0.010165793962446656,0.8182135596913471,-0.011265164644714054,0.01700377099760031,-0.02305209774089445,0.013028055786186044,0.8267439830764562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.73,0.12494500659920815,1
2021-10-25,22.97,23.35,22.77,230235000,427.14,45214500,367.18,32597800,149.35,1684800,0.01935767707875069,0.04841628959276023,0.013413033969966515,0.012813671938321329,0.042754275427542954,0.025402726146220633,0.014255153769542908,0.11986466892218473,0.05117502948915731,0.01422469662972647,0.06971375807940916,0.08631440761404674,0.022228798015249022,0.18820512820512825,0.08522895817395515,0.020954946960695452,-0.07678519872966993,0.02441514987358051,0.005366473661912119,0.018697829716193493,0.029178613594198044,0.013991203416838571,0.6606012062844833,0.010234963957519438,0.014169313630713942,0.020454671780334666,0.009122713121231252,0.8192070125168321,0.0068765590237982455,0.015779092702169484,-0.013931070909811272,0.012481118054952445,0.8376504205570552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.17,0.11480362537764344,1
2021-10-26,23.99,25.26,23.92,485898000,427.52,56075100,368.34,47191300,149.46,1879200,0.0668968493741906,0.08946672542970457,0.05012744265080693,0.033694663053604676,0.10901749663526239,0.07096438783467618,0.029082303938337477,0.19593613933236553,0.10126074753864667,0.021800498138912022,0.1942028985507247,0.1481653506734788,0.023482559083945573,0.2516455696202531,0.15335266992744878,0.022487294200807594,1.1104436771125155,1.0953886597564697,0.0008896380577796403,0.011809812321018631,0.05127007155679042,0.06600721131641096,0.6201459990049881,0.0031592134647855374,0.009731626415197647,0.053483583114060096,0.06373763590940507,0.7770458911619087,0.0007365249414128527,0.004233017536786843,0.027004741290455714,0.06616032443277775,0.7801569549400192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,0.06796116504854366,1
2021-10-27,24.47,25.09,24.28,245990000,425.63,72438000,369.19,45760500,148.39,3226200,-0.010922330097087318,0.0756709194896612,0.013961846834393166,0.03922727883902409,0.10633484162895912,0.03812839673913038,0.029708927669692253,0.167621776504298,0.07246249671023763,0.0236748203820543,0.1915204678362572,0.12535383057556437,0.023576823973203855,0.23360242179616542,0.1366629991786894,0.022569608325797748,-0.49374148483838176,0.05453360712310684,-0.0044208458083832,0.003394705202857118,0.044875414262918856,-0.006501484288704118,0.6291544178907827,0.0023076505402617187,0.013367369345630209,0.057669168624305156,-0.013229980637349037,0.7745982808467807,-0.007159106115348757,-0.0008753029894965625,0.03595364423345426,-0.0037632239817385615,0.7840703567564891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.45,0.08793456032719837,1
2021-10-28,24.88,24.95,24.52,234204000,429.73,51437900,373.29,38007000,151.74,3278100,0.020040899795501055,0.07639188605955982,0.00958035352853881,0.03917913200902774,0.09916262670780074,0.03908007666027835,0.029524866033343897,0.14666666666666672,0.07885971363066147,0.02237672667040019,0.20366795366795376,0.13686609686609685,0.023704591204121314,0.23038973852984723,0.1552625280825144,0.02253429481064669,-0.047912516768974345,0.0011766403231752154,0.0096327796442921,0.010416176816364864,0.06799711708129341,0.010408120151208955,0.6515074519074804,0.011105392887131416,0.01841545261090194,0.07335096900339311,0.00893550690836964,0.7799318469604033,0.022575645259114596,0.011465137981602425,0.0597848861572845,-0.0025347454636135414,0.7789153493219014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.94,0.1948676824378508,1
2021-10-29,25.0,25.71,25.0,292503000,430.6,70162400,375.13,37310100,152.41,2135700,0.025260625501202894,0.03438511326860838,0.023345784418356663,0.019558346119802155,0.12494500659920815,0.04070004070004063,0.027831831228846783,0.16971637694419028,0.08864100817438691,0.02239180812278835,0.23288331726133094,0.15289237567067948,0.023862086345779354,0.2388565891472867,0.17995416160342081,0.0226289083241783,0.2489240149613159,0.23677300691317305,0.0020245270285994543,0.013510332815515724,0.05759548078103904,0.02323609847260344,0.6463311952094811,0.004929143561306137,0.03210807241512148,0.0719837686460536,0.020331481939896756,0.7785879674709398,0.0044154474759456885,0.027506236095192982,0.0637956306274865,0.020845178025257205,0.7803256214054451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.57,0.16347281971059835,1
2021-11-01,25.65,25.89,25.23,265740000,431.35,48433600,376.41,30765300,154.9,2547300,0.010168165819319341,0.05644171779141094,0.015064186533926938,0.007664841288381801,0.11480362537764344,0.029001673173452147,0.02852039536177532,0.16246624662466247,0.08306427942471384,0.02246626184622631,0.3091738469336036,0.1488169364881693,0.01934010139566515,0.268041237113402,0.1869677103118681,0.022533345277205356,-0.09149649747182076,0.14291735525638116,0.0017417556897352249,0.00985625321908512,0.07327693456083617,0.008426410129584117,0.6513689726422632,0.0034121504545092662,0.02513753472411362,0.09871858489739949,0.006756015364810075,0.7773403109460602,0.01633751066203004,0.03716103113491798,0.10975784496346175,-0.0061693448427107,0.7749185265159133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.83,0.19241192411924124,1
2021-11-02,25.82,26.68,25.8,294112000,433.09,48908400,377.99,25135300,156.83,2225400,0.022067363530778206,0.05854049719326371,0.017994858611825038,0.007953722057810685,0.06796116504854366,0.03781743847786778,0.014678981436367687,0.18438761776581414,0.08821104699093163,0.02211493663698582,0.2909535452322738,0.1588350196431314,0.01870525373573461,0.3004926108374384,0.20751955358368024,0.02262695198267846,0.10676601189132229,0.26092087197630875,0.004033847223832154,0.013028630239520833,0.06648772439606976,0.01803351630694605,0.6525382906067375,0.004197550543290518,0.02619862083944202,0.0886181671562698,0.017869812987487688,0.7788523104408113,0.01245965138799221,0.04931085240198052,0.10677487649964723,0.009607712142785996,0.7770716264214796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4,0.16136363636363638,1
